
#################################################################
Log started at 2025-06-16_16-24-33.689473 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.388930, Y=0.071718, Z=9.796475 m/s^2 Time of Week: 52.056000, Week Number: 0
Acceleration: X=0.410248, Y=0.065844, Z=9.805320 m/s^2 Time of Week: 54.318000, Week Number: 0
Acceleration: X=0.405402, Y=0.066884, Z=9.802341 m/s^2 Time of Week: 54.321000, Week Number: 0
Acceleration: X=0.398401, Y=0.075976, Z=9.800493 m/s^2 Time of Week: 54.324000, Week Number: 0
Acceleration: X=0.398292, Y=0.075625, Z=9.802113 m/s^2 Time of Week: 54.327000, Week Number: 0
Acceleration: X=0.399540, Y=0.065282, Z=9.799463 m/s^2 Time of Week: 54.330000, Week Number: 0
Acceleration: X=0.398734, Y=0.068802, Z=9.795932 m/s^2 Time of Week: 54.333000, Week Number: 0
Acceleration: X=0.400955, Y=0.070424, Z=9.801870 m/s^2 Time of Week: 54.336000, Week Number: 0
Acceleration: X=0.396942, Y=0.065392, Z=9.798616 m/s^2 Time of Week: 54.339000, Week Number: 0
Acceleration: X=0.395364, Y=0.072652, Z=9.802974 m/s^2 Time of Week: 54.342000, Week Number: 0
Acceleration: X=0.393781, Y=0.066568, Z=9.797444 m/s^2 Time of Week: 54.345000, Week Number: 0
Acceleration: X=0.394858, Y=0.069388, Z=9.799613 m/s^2 Time of Week: 54.348000, Week Number: 0
Acceleration: X=0.398173, Y=0.070922, Z=9.795982 m/s^2 Time of Week: 54.351000, Week Number: 0
Acceleration: X=0.402441, Y=0.063767, Z=9.803038 m/s^2 Time of Week: 54.354000, Week Number: 0
Acceleration: X=0.398531, Y=0.062268, Z=9.802433 m/s^2 Time of Week: 54.357000, Week Number: 0
Acceleration: X=0.397641, Y=0.073139, Z=9.800942 m/s^2 Time of Week: 54.360000, Week Number: 0
Acceleration: X=0.402284, Y=0.066196, Z=9.793312 m/s^2 Time of Week: 54.363000, Week Number: 0
Acceleration: X=0.401997, Y=0.069845, Z=9.791721 m/s^2 Time of Week: 54.366000, Week Number: 0
Acceleration: X=0.399292, Y=0.066096, Z=9.795722 m/s^2 Time of Week: 54.369000, Week Number: 0
Acceleration: X=0.399782, Y=0.062996, Z=9.798764 m/s^2 Time of Week: 54.372000, Week Number: 0
Acceleration: X=0.401629, Y=0.066585, Z=9.798277 m/s^2 Time of Week: 54.375000, Week Number: 0
Acceleration: X=0.402672, Y=0.069348, Z=9.797525 m/s^2 Time of Week: 54.378000, Week Number: 0
Acceleration: X=0.404689, Y=0.074778, Z=9.799973 m/s^2 Time of Week: 54.381000, Week Number: 0
Acceleration: X=0.398837, Y=0.066772, Z=9.796098 m/s^2 Time of Week: 54.384000, Week Number: 0
Acceleration: X=0.395390, Y=0.068142, Z=9.791227 m/s^2 Time of Week: 54.387000, Week Number: 0
Acceleration: X=0.396572, Y=0.070852, Z=9.791902 m/s^2 Time of Week: 54.390000, Week Number: 0
Acceleration: X=0.396644, Y=0.070717, Z=9.792958 m/s^2 Time of Week: 54.393000, Week Number: 0
Acceleration: X=0.392461, Y=0.068378, Z=9.798039 m/s^2 Time of Week: 54.396000, Week Number: 0
Acceleration: X=0.400832, Y=0.067824, Z=9.800808 m/s^2 Time of Week: 54.399000, Week Number: 0
Acceleration: X=0.400363, Y=0.072999, Z=9.794888 m/s^2 Time of Week: 54.402000, Week Number: 0
Acceleration: X=0.404690, Y=0.072643, Z=9.793226 m/s^2 Time of Week: 54.405000, Week Number: 0
Acceleration: X=0.405165, Y=0.072619, Z=9.793430 m/s^2 Time of Week: 54.408000, Week Number: 0
Acceleration: X=0.406628, Y=0.069259, Z=9.796849 m/s^2 Time of Week: 54.411000, Week Number: 0
Acceleration: X=0.396614, Y=0.069088, Z=9.798023 m/s^2 Time of Week: 54.414000, Week Number: 0
Acceleration: X=0.404612, Y=0.068834, Z=9.800441 m/s^2 Time of Week: 54.417000, Week Number: 0
Acceleration: X=0.405689, Y=0.064309, Z=9.801571 m/s^2 Time of Week: 54.420000, Week Number: 0
Acceleration: X=0.405155, Y=0.066660, Z=9.797478 m/s^2 Time of Week: 54.423000, Week Number: 0
Acceleration: X=0.406492, Y=0.063807, Z=9.803545 m/s^2 Time of Week: 54.426000, Week Number: 0
Acceleration: X=0.400203, Y=0.068684, Z=9.806347 m/s^2 Time of Week: 54.429000, Week Number: 0
Acceleration: X=0.401300, Y=0.071808, Z=9.805090 m/s^2 Time of Week: 54.432000, Week Number: 0
Acceleration: X=0.405171, Y=0.066340, Z=9.811588 m/s^2 Time of Week: 54.435000, Week Number: 0
Acceleration: X=0.403901, Y=0.067048, Z=9.799941 m/s^2 Time of Week: 54.438000, Week Number: 0
Acceleration: X=0.405221, Y=0.061677, Z=9.806816 m/s^2 Time of Week: 54.441000, Week Number: 0
Acceleration: X=0.414718, Y=0.073222, Z=9.805102 m/s^2 Time of Week: 54.444000, Week Number: 0
Acceleration: X=0.405591, Y=0.066881, Z=9.796974 m/s^2 Time of Week: 54.447000, Week Number: 0
Acceleration: X=0.411515, Y=0.071600, Z=9.797639 m/s^2 Time of Week: 54.450000, Week Number: 0
Acceleration: X=0.409021, Y=0.072328, Z=9.801549 m/s^2 Time of Week: 54.453000, Week Number: 0
Acceleration: X=0.407306, Y=0.071728, Z=9.810484 m/s^2 Time of Week: 54.456000, Week Number: 0
Acceleration: X=0.404992, Y=0.068624, Z=9.809626 m/s^2 Time of Week: 54.459000, Week Number: 0
Acceleration: X=0.402243, Y=0.072281, Z=9.802458 m/s^2 Time of Week: 54.462000, Week Number: 0
Acceleration: X=0.403216, Y=0.063853, Z=9.789652 m/s^2 Time of Week: 54.465000, Week Number: 0
Acceleration: X=0.405581, Y=0.065955, Z=9.796292 m/s^2 Time of Week: 54.468000, Week Number: 0
Acceleration: X=0.403512, Y=0.066118, Z=9.793924 m/s^2 Time of Week: 54.471000, Week Number: 0
Acceleration: X=0.397424, Y=0.069930, Z=9.797779 m/s^2 Time of Week: 54.474000, Week Number: 0
Acceleration: X=0.401233, Y=0.067253, Z=9.800376 m/s^2 Time of Week: 54.477000, Week Number: 0
Acceleration: X=0.397229, Y=0.067850, Z=9.794044 m/s^2 Time of Week: 54.480000, Week Number: 0
Acceleration: X=0.393470, Y=0.064886, Z=9.801993 m/s^2 Time of Week: 54.483000, Week Number: 0
Acceleration: X=0.399062, Y=0.063767, Z=9.808094 m/s^2 Time of Week: 54.486000, Week Number: 0
Acceleration: X=0.392805, Y=0.065469, Z=9.805782 m/s^2 Time of Week: 54.489000, Week Number: 0
Acceleration: X=0.397368, Y=0.068505, Z=9.805274 m/s^2 Time of Week: 54.492000, Week Number: 0
Acceleration: X=0.393887, Y=0.065179, Z=9.793906 m/s^2 Time of Week: 54.495000, Week Number: 0
Acceleration: X=0.396438, Y=0.063200, Z=9.795735 m/s^2 Time of Week: 54.498000, Week Number: 0
Acceleration: X=0.402711, Y=0.064966, Z=9.791773 m/s^2 Time of Week: 54.501000, Week Number: 0
Acceleration: X=0.394152, Y=0.070933, Z=9.793335 m/s^2 Time of Week: 54.504000, Week Number: 0
Acceleration: X=0.393147, Y=0.070707, Z=9.794652 m/s^2 Time of Week: 54.507000, Week Number: 0
Acceleration: X=0.390732, Y=0.072790, Z=9.795462 m/s^2 Time of Week: 54.510000, Week Number: 0
Acceleration: X=0.399947, Y=0.067942, Z=9.797225 m/s^2 Time of Week: 54.513000, Week Number: 0
Acceleration: X=0.396081, Y=0.064823, Z=9.797459 m/s^2 Time of Week: 54.516000, Week Number: 0
Acceleration: X=0.396058, Y=0.062136, Z=9.793446 m/s^2 Time of Week: 54.519000, Week Number: 0
Acceleration: X=0.395894, Y=0.068710, Z=9.790967 m/s^2 Time of Week: 54.522000, Week Number: 0
Acceleration: X=0.396895, Y=0.068378, Z=9.797946 m/s^2 Time of Week: 54.525000, Week Number: 0
Acceleration: X=0.400792, Y=0.066132, Z=9.794570 m/s^2 Time of Week: 54.528000, Week Number: 0
Acceleration: X=0.409434, Y=0.070831, Z=9.790413 m/s^2 Time of Week: 54.531000, Week Number: 0
Acceleration: X=0.412431, Y=0.075095, Z=9.802807 m/s^2 Time of Week: 54.534000, Week Number: 0
Acceleration: X=0.407952, Y=0.072546, Z=9.810041 m/s^2 Time of Week: 54.537000, Week Number: 0
Acceleration: X=0.408336, Y=0.070497, Z=9.811365 m/s^2 Time of Week: 54.540000, Week Number: 0
Acceleration: X=0.408058, Y=0.072161, Z=9.807358 m/s^2 Time of Week: 54.543000, Week Number: 0
Acceleration: X=0.402285, Y=0.064169, Z=9.799453 m/s^2 Time of Week: 54.546000, Week Number: 0
Acceleration: X=0.401841, Y=0.066472, Z=9.801043 m/s^2 Time of Week: 54.549000, Week Number: 0
Acceleration: X=0.403999, Y=0.067806, Z=9.801829 m/s^2 Time of Week: 54.552000, Week Number: 0
Acceleration: X=0.407554, Y=0.072736, Z=9.798965 m/s^2 Time of Week: 54.555000, Week Number: 0
Acceleration: X=0.402730, Y=0.068561, Z=9.803256 m/s^2 Time of Week: 54.558000, Week Number: 0
Acceleration: X=0.398145, Y=0.070989, Z=9.796338 m/s^2 Time of Week: 54.561000, Week Number: 0
Acceleration: X=0.401066, Y=0.067481, Z=9.800876 m/s^2 Time of Week: 54.564000, Week Number: 0
Acceleration: X=0.393445, Y=0.066634, Z=9.804405 m/s^2 Time of Week: 54.567000, Week Number: 0
Acceleration: X=0.394570, Y=0.064594, Z=9.803798 m/s^2 Time of Week: 54.570000, Week Number: 0
Acceleration: X=0.396041, Y=0.067529, Z=9.800822 m/s^2 Time of Week: 54.573000, Week Number: 0
Acceleration: X=0.396679, Y=0.068924, Z=9.794390 m/s^2 Time of Week: 54.576000, Week Number: 0
Acceleration: X=0.396868, Y=0.069365, Z=9.792998 m/s^2 Time of Week: 54.579000, Week Number: 0
Acceleration: X=0.401190, Y=0.080558, Z=9.801352 m/s^2 Time of Week: 54.582000, Week Number: 0
Acceleration: X=0.401914, Y=0.073876, Z=9.798569 m/s^2 Time of Week: 54.585000, Week Number: 0
Acceleration: X=0.393867, Y=0.068634, Z=9.786842 m/s^2 Time of Week: 54.588000, Week Number: 0
Acceleration: X=0.402634, Y=0.065283, Z=9.797047 m/s^2 Time of Week: 54.591000, Week Number: 0
Acceleration: X=0.397877, Y=0.070465, Z=9.800113 m/s^2 Time of Week: 54.594000, Week Number: 0
Acceleration: X=0.390657, Y=0.073071, Z=9.798573 m/s^2 Time of Week: 54.597000, Week Number: 0
Acceleration: X=0.396408, Y=0.072887, Z=9.795169 m/s^2 Time of Week: 54.600000, Week Number: 0
Acceleration: X=0.405332, Y=0.066347, Z=9.795635 m/s^2 Time of Week: 54.603000, Week Number: 0
Acceleration: X=0.396119, Y=0.066005, Z=9.801686 m/s^2 Time of Week: 54.606000, Week Number: 0
Acceleration: X=0.398580, Y=0.069862, Z=9.798135 m/s^2 Time of Week: 54.609000, Week Number: 0
Acceleration: X=0.395833, Y=0.065036, Z=9.804296 m/s^2 Time of Week: 54.612000, Week Number: 0
Acceleration: X=0.396240, Y=0.064306, Z=9.804101 m/s^2 Time of Week: 54.615000, Week Number: 0
Acceleration: X=0.396922, Y=0.066193, Z=9.802127 m/s^2 Time of Week: 54.618000, Week Number: 0
Acceleration: X=0.397272, Y=0.062346, Z=9.797697 m/s^2 Time of Week: 54.621000, Week Number: 0
Acceleration: X=0.400801, Y=0.071163, Z=9.797372 m/s^2 Time of Week: 54.624000, Week Number: 0
Acceleration: X=0.400538, Y=0.067638, Z=9.800424 m/s^2 Time of Week: 54.627000, Week Number: 0
Acceleration: X=0.403832, Y=0.065478, Z=9.799997 m/s^2 Time of Week: 54.630000, Week Number: 0
Acceleration: X=0.397480, Y=0.067450, Z=9.793124 m/s^2 Time of Week: 54.633000, Week Number: 0
Acceleration: X=0.398432, Y=0.067805, Z=9.793955 m/s^2 Time of Week: 54.636000, Week Number: 0
Acceleration: X=0.405894, Y=0.068708, Z=9.798986 m/s^2 Time of Week: 54.639000, Week Number: 0
Acceleration: X=0.406953, Y=0.072206, Z=9.803328 m/s^2 Time of Week: 54.642000, Week Number: 0
Acceleration: X=0.407307, Y=0.072502, Z=9.803837 m/s^2 Time of Week: 54.645000, Week Number: 0
Acceleration: X=0.402845, Y=0.064582, Z=9.792412 m/s^2 Time of Week: 54.648000, Week Number: 0
Acceleration: X=0.398258, Y=0.062862, Z=9.793095 m/s^2 Time of Week: 54.651000, Week Number: 0
Acceleration: X=0.402387, Y=0.068130, Z=9.795736 m/s^2 Time of Week: 54.654000, Week Number: 0
Acceleration: X=0.407540, Y=0.066220, Z=9.804049 m/s^2 Time of Week: 54.657000, Week Number: 0
Acceleration: X=0.403392, Y=0.067075, Z=9.804310 m/s^2 Time of Week: 54.660000, Week Number: 0
Acceleration: X=0.406619, Y=0.069095, Z=9.804198 m/s^2 Time of Week: 54.663000, Week Number: 0
Acceleration: X=0.402188, Y=0.067463, Z=9.807436 m/s^2 Time of Week: 54.666000, Week Number: 0
Acceleration: X=0.402408, Y=0.061384, Z=9.807413 m/s^2 Time of Week: 54.669000, Week Number: 0
Acceleration: X=0.402376, Y=0.066361, Z=9.801655 m/s^2 Time of Week: 54.672000, Week Number: 0
Acceleration: X=0.406490, Y=0.064993, Z=9.814443 m/s^2 Time of Week: 54.675000, Week Number: 0
Acceleration: X=0.407489, Y=0.064587, Z=9.808343 m/s^2 Time of Week: 54.678000, Week Number: 0
Acceleration: X=0.405505, Y=0.066370, Z=9.805081 m/s^2 Time of Week: 54.681000, Week Number: 0
Acceleration: X=0.394802, Y=0.063540, Z=9.796034 m/s^2 Time of Week: 54.684000, Week Number: 0
Acceleration: X=0.397704, Y=0.073063, Z=9.801710 m/s^2 Time of Week: 54.687000, Week Number: 0
Acceleration: X=0.403382, Y=0.075696, Z=9.794487 m/s^2 Time of Week: 54.690000, Week Number: 0
Acceleration: X=0.400018, Y=0.067140, Z=9.803671 m/s^2 Time of Week: 54.693000, Week Number: 0
Acceleration: X=0.399090, Y=0.068121, Z=9.807588 m/s^2 Time of Week: 54.696000, Week Number: 0
Acceleration: X=0.398460, Y=0.064547, Z=9.804683 m/s^2 Time of Week: 54.699000, Week Number: 0
Acceleration: X=0.393685, Y=0.070791, Z=9.792656 m/s^2 Time of Week: 54.702000, Week Number: 0
Acceleration: X=0.404244, Y=0.062240, Z=9.802156 m/s^2 Time of Week: 54.705000, Week Number: 0
Acceleration: X=0.394772, Y=0.066429, Z=9.797377 m/s^2 Time of Week: 54.708000, Week Number: 0
Acceleration: X=0.399975, Y=0.057816, Z=9.792851 m/s^2 Time of Week: 54.711000, Week Number: 0
Acceleration: X=0.404980, Y=0.060003, Z=9.790834 m/s^2 Time of Week: 54.714000, Week Number: 0
Acceleration: X=0.402396, Y=0.067136, Z=9.803305 m/s^2 Time of Week: 54.717000, Week Number: 0
Acceleration: X=0.402038, Y=0.067295, Z=9.797262 m/s^2 Time of Week: 54.720000, Week Number: 0
Acceleration: X=0.403025, Y=0.068941, Z=9.801385 m/s^2 Time of Week: 54.723000, Week Number: 0
Acceleration: X=0.402177, Y=0.073394, Z=9.804484 m/s^2 Time of Week: 54.726000, Week Number: 0
Acceleration: X=0.405447, Y=0.068255, Z=9.804143 m/s^2 Time of Week: 54.729000, Week Number: 0
Acceleration: X=0.405203, Y=0.066569, Z=9.797858 m/s^2 Time of Week: 54.732000, Week Number: 0
Acceleration: X=0.400985, Y=0.070875, Z=9.798915 m/s^2 Time of Week: 54.735000, Week Number: 0
Acceleration: X=0.395713, Y=0.067529, Z=9.793149 m/s^2 Time of Week: 54.738000, Week Number: 0
Acceleration: X=0.396904, Y=0.074721, Z=9.802576 m/s^2 Time of Week: 54.741000, Week Number: 0
Acceleration: X=0.396027, Y=0.075688, Z=9.799517 m/s^2 Time of Week: 54.744000, Week Number: 0
Acceleration: X=0.395346, Y=0.069049, Z=9.790190 m/s^2 Time of Week: 54.747000, Week Number: 0
Acceleration: X=0.394503, Y=0.066283, Z=9.784860 m/s^2 Time of Week: 54.750000, Week Number: 0
Acceleration: X=0.398493, Y=0.066169, Z=9.791704 m/s^2 Time of Week: 54.753000, Week Number: 0
Acceleration: X=0.403234, Y=0.070285, Z=9.800868 m/s^2 Time of Week: 54.756000, Week Number: 0
Acceleration: X=0.395000, Y=0.073199, Z=9.804906 m/s^2 Time of Week: 54.759000, Week Number: 0
Acceleration: X=0.405520, Y=0.067951, Z=9.798898 m/s^2 Time of Week: 54.762000, Week Number: 0
Acceleration: X=0.405015, Y=0.058772, Z=9.803127 m/s^2 Time of Week: 54.765000, Week Number: 0
Acceleration: X=0.412341, Y=0.061102, Z=9.803649 m/s^2 Time of Week: 54.768000, Week Number: 0
Acceleration: X=0.409970, Y=0.059258, Z=9.795277 m/s^2 Time of Week: 54.771000, Week Number: 0
Acceleration: X=0.410130, Y=0.065757, Z=9.798129 m/s^2 Time of Week: 54.774000, Week Number: 0
Acceleration: X=0.403593, Y=0.068702, Z=9.800113 m/s^2 Time of Week: 54.777000, Week Number: 0
Acceleration: X=0.401742, Y=0.060222, Z=9.802044 m/s^2 Time of Week: 54.780000, Week Number: 0
Acceleration: X=0.397162, Y=0.059436, Z=9.795341 m/s^2 Time of Week: 54.783000, Week Number: 0
Acceleration: X=0.401645, Y=0.066265, Z=9.795799 m/s^2 Time of Week: 54.786000, Week Number: 0
Acceleration: X=0.397357, Y=0.068662, Z=9.796326 m/s^2 Time of Week: 54.789000, Week Number: 0
Acceleration: X=0.399516, Y=0.073124, Z=9.805500 m/s^2 Time of Week: 54.792000, Week Number: 0
Acceleration: X=0.395748, Y=0.075828, Z=9.798921 m/s^2 Time of Week: 54.795000, Week Number: 0
Acceleration: X=0.405184, Y=0.068014, Z=9.801815 m/s^2 Time of Week: 54.798000, Week Number: 0
Acceleration: X=0.408617, Y=0.069565, Z=9.798236 m/s^2 Time of Week: 54.801000, Week Number: 0
Acceleration: X=0.399191, Y=0.068615, Z=9.800742 m/s^2 Time of Week: 54.804000, Week Number: 0
Acceleration: X=0.406077, Y=0.074846, Z=9.796139 m/s^2 Time of Week: 54.807000, Week Number: 0
Acceleration: X=0.401313, Y=0.074794, Z=9.807636 m/s^2 Time of Week: 54.810000, Week Number: 0
Acceleration: X=0.393653, Y=0.075825, Z=9.804659 m/s^2 Time of Week: 54.813000, Week Number: 0
Acceleration: X=0.397666, Y=0.068890, Z=9.802418 m/s^2 Time of Week: 54.816000, Week Number: 0
Acceleration: X=0.399540, Y=0.069429, Z=9.802755 m/s^2 Time of Week: 54.819000, Week Number: 0
Acceleration: X=0.404700, Y=0.065826, Z=9.798983 m/s^2 Time of Week: 54.822000, Week Number: 0
Acceleration: X=0.395261, Y=0.067704, Z=9.801278 m/s^2 Time of Week: 54.825000, Week Number: 0
Acceleration: X=0.394311, Y=0.073653, Z=9.804585 m/s^2 Time of Week: 54.828000, Week Number: 0
Acceleration: X=0.400258, Y=0.069612, Z=9.804326 m/s^2 Time of Week: 54.831000, Week Number: 0
Acceleration: X=0.407112, Y=0.071494, Z=9.798696 m/s^2 Time of Week: 54.834000, Week Number: 0
Acceleration: X=0.403122, Y=0.067810, Z=9.801833 m/s^2 Time of Week: 54.837000, Week Number: 0
Acceleration: X=0.399395, Y=0.071463, Z=9.800074 m/s^2 Time of Week: 54.840000, Week Number: 0
Acceleration: X=0.398991, Y=0.071970, Z=9.798734 m/s^2 Time of Week: 54.843000, Week Number: 0
Acceleration: X=0.402503, Y=0.075244, Z=9.802809 m/s^2 Time of Week: 54.846000, Week Number: 0
Acceleration: X=0.392822, Y=0.069925, Z=9.792447 m/s^2 Time of Week: 54.849000, Week Number: 0
Acceleration: X=0.394478, Y=0.069308, Z=9.791048 m/s^2 Time of Week: 54.852000, Week Number: 0
Acceleration: X=0.395271, Y=0.072071, Z=9.798968 m/s^2 Time of Week: 54.855000, Week Number: 0
Acceleration: X=0.400778, Y=0.070020, Z=9.797600 m/s^2 Time of Week: 54.858000, Week Number: 0
Acceleration: X=0.398677, Y=0.073562, Z=9.796458 m/s^2 Time of Week: 54.861000, Week Number: 0
Acceleration: X=0.395998, Y=0.075716, Z=9.794162 m/s^2 Time of Week: 54.864000, Week Number: 0
Acceleration: X=0.393469, Y=0.070548, Z=9.797747 m/s^2 Time of Week: 54.867000, Week Number: 0
Acceleration: X=0.398272, Y=0.078073, Z=9.795248 m/s^2 Time of Week: 54.870000, Week Number: 0
Acceleration: X=0.398166, Y=0.073419, Z=9.797955 m/s^2 Time of Week: 54.873000, Week Number: 0
Acceleration: X=0.395500, Y=0.071649, Z=9.800390 m/s^2 Time of Week: 54.876000, Week Number: 0
Acceleration: X=0.403203, Y=0.070832, Z=9.804312 m/s^2 Time of Week: 54.879000, Week Number: 0
Acceleration: X=0.403374, Y=0.069969, Z=9.797695 m/s^2 Time of Week: 54.882000, Week Number: 0
Acceleration: X=0.403195, Y=0.072103, Z=9.802184 m/s^2 Time of Week: 54.885000, Week Number: 0
Acceleration: X=0.403333, Y=0.061305, Z=9.789989 m/s^2 Time of Week: 54.888000, Week Number: 0
Acceleration: X=0.404087, Y=0.069503, Z=9.801172 m/s^2 Time of Week: 54.891000, Week Number: 0
Acceleration: X=0.404540, Y=0.063376, Z=9.803035 m/s^2 Time of Week: 54.894000, Week Number: 0
Acceleration: X=0.400721, Y=0.062181, Z=9.799926 m/s^2 Time of Week: 54.897000, Week Number: 0
Acceleration: X=0.404421, Y=0.066017, Z=9.803223 m/s^2 Time of Week: 54.900000, Week Number: 0
Acceleration: X=0.403187, Y=0.060478, Z=9.800028 m/s^2 Time of Week: 54.903000, Week Number: 0
Acceleration: X=0.399702, Y=0.067280, Z=9.802381 m/s^2 Time of Week: 54.906000, Week Number: 0
Acceleration: X=0.406974, Y=0.067611, Z=9.802735 m/s^2 Time of Week: 54.909000, Week Number: 0
Acceleration: X=0.408331, Y=0.075224, Z=9.810638 m/s^2 Time of Week: 54.912000, Week Number: 0
Acceleration: X=0.404081, Y=0.069924, Z=9.810614 m/s^2 Time of Week: 54.915000, Week Number: 0
Acceleration: X=0.406700, Y=0.071663, Z=9.802294 m/s^2 Time of Week: 54.918000, Week Number: 0
Acceleration: X=0.397837, Y=0.068541, Z=9.804040 m/s^2 Time of Week: 54.921000, Week Number: 0
Acceleration: X=0.402773, Y=0.071095, Z=9.792464 m/s^2 Time of Week: 54.924000, Week Number: 0
Acceleration: X=0.398379, Y=0.071841, Z=9.792644 m/s^2 Time of Week: 54.927000, Week Number: 0
Acceleration: X=0.403161, Y=0.068730, Z=9.805946 m/s^2 Time of Week: 54.930000, Week Number: 0
Acceleration: X=0.398645, Y=0.066885, Z=9.793036 m/s^2 Time of Week: 54.933000, Week Number: 0
Acceleration: X=0.400333, Y=0.064611, Z=9.792481 m/s^2 Time of Week: 54.936000, Week Number: 0
Acceleration: X=0.399791, Y=0.069911, Z=9.793523 m/s^2 Time of Week: 54.939000, Week Number: 0
Acceleration: X=0.395845, Y=0.069289, Z=9.798927 m/s^2 Time of Week: 54.942000, Week Number: 0
Acceleration: X=0.394826, Y=0.063713, Z=9.798167 m/s^2 Time of Week: 54.945000, Week Number: 0
Acceleration: X=0.397772, Y=0.066497, Z=9.794469 m/s^2 Time of Week: 54.948000, Week Number: 0
Acceleration: X=0.401171, Y=0.064365, Z=9.799078 m/s^2 Time of Week: 54.951000, Week Number: 0
Acceleration: X=0.401357, Y=0.066695, Z=9.797892 m/s^2 Time of Week: 54.954000, Week Number: 0
Acceleration: X=0.402911, Y=0.063658, Z=9.798010 m/s^2 Time of Week: 54.957000, Week Number: 0
Acceleration: X=0.403536, Y=0.062259, Z=9.798489 m/s^2 Time of Week: 54.960000, Week Number: 0
Acceleration: X=0.401321, Y=0.062232, Z=9.796876 m/s^2 Time of Week: 54.963000, Week Number: 0
Acceleration: X=0.406550, Y=0.065850, Z=9.798255 m/s^2 Time of Week: 54.966000, Week Number: 0
Acceleration: X=0.405688, Y=0.065458, Z=9.799987 m/s^2 Time of Week: 54.969000, Week Number: 0
Acceleration: X=0.402466, Y=0.069732, Z=9.804553 m/s^2 Time of Week: 54.972000, Week Number: 0
Acceleration: X=0.403939, Y=0.071658, Z=9.803249 m/s^2 Time of Week: 54.975000, Week Number: 0
Acceleration: X=0.405318, Y=0.072500, Z=9.807073 m/s^2 Time of Week: 54.978000, Week Number: 0
Acceleration: X=0.398934, Y=0.068265, Z=9.798575 m/s^2 Time of Week: 54.981000, Week Number: 0
Acceleration: X=0.398500, Y=0.068365, Z=9.796597 m/s^2 Time of Week: 54.984000, Week Number: 0
Acceleration: X=0.404759, Y=0.069599, Z=9.800458 m/s^2 Time of Week: 54.987000, Week Number: 0
Acceleration: X=0.407620, Y=0.068719, Z=9.796416 m/s^2 Time of Week: 54.990000, Week Number: 0
Acceleration: X=0.411899, Y=0.070969, Z=9.797275 m/s^2 Time of Week: 54.993000, Week Number: 0
Acceleration: X=0.404059, Y=0.069201, Z=9.797810 m/s^2 Time of Week: 54.996000, Week Number: 0
Acceleration: X=0.404641, Y=0.065183, Z=9.802210 m/s^2 Time of Week: 54.999000, Week Number: 0
Acceleration: X=0.400692, Y=0.063308, Z=9.807391 m/s^2 Time of Week: 55.002000, Week Number: 0
Acceleration: X=0.395767, Y=0.059419, Z=9.802870 m/s^2 Time of Week: 55.005000, Week Number: 0
Acceleration: X=0.401929, Y=0.063442, Z=9.802211 m/s^2 Time of Week: 55.008000, Week Number: 0
Acceleration: X=0.400508, Y=0.065852, Z=9.799643 m/s^2 Time of Week: 55.011000, Week Number: 0
Acceleration: X=0.405843, Y=0.067124, Z=9.799052 m/s^2 Time of Week: 55.014000, Week Number: 0
Acceleration: X=0.395575, Y=0.065254, Z=9.799261 m/s^2 Time of Week: 55.017000, Week Number: 0
Acceleration: X=0.395539, Y=0.065152, Z=9.797046 m/s^2 Time of Week: 55.020000, Week Number: 0
Acceleration: X=0.396505, Y=0.068052, Z=9.796627 m/s^2 Time of Week: 55.023000, Week Number: 0
Acceleration: X=0.396792, Y=0.065704, Z=9.801885 m/s^2 Time of Week: 55.026000, Week Number: 0
Acceleration: X=0.396821, Y=0.073036, Z=9.807596 m/s^2 Time of Week: 55.029000, Week Number: 0
Acceleration: X=0.400206, Y=0.071650, Z=9.803093 m/s^2 Time of Week: 55.032000, Week Number: 0
Acceleration: X=0.391695, Y=0.073236, Z=9.803426 m/s^2 Time of Week: 55.035000, Week Number: 0
Acceleration: X=0.401319, Y=0.068431, Z=9.792303 m/s^2 Time of Week: 55.038000, Week Number: 0
Acceleration: X=0.404163, Y=0.071247, Z=9.804924 m/s^2 Time of Week: 55.041000, Week Number: 0
Acceleration: X=0.403390, Y=0.067187, Z=9.798771 m/s^2 Time of Week: 55.044000, Week Number: 0
Acceleration: X=0.406696, Y=0.070297, Z=9.795434 m/s^2 Time of Week: 55.047000, Week Number: 0
Acceleration: X=0.401078, Y=0.064883, Z=9.798329 m/s^2 Time of Week: 55.050000, Week Number: 0
Acceleration: X=0.398576, Y=0.062278, Z=9.799613 m/s^2 Time of Week: 55.053000, Week Number: 0
Acceleration: X=0.403365, Y=0.069275, Z=9.797124 m/s^2 Time of Week: 55.056000, Week Number: 0
Acceleration: X=0.403837, Y=0.065100, Z=9.803186 m/s^2 Time of Week: 55.059000, Week Number: 0
Acceleration: X=0.403685, Y=0.061506, Z=9.802260 m/s^2 Time of Week: 55.062000, Week Number: 0
Acceleration: X=0.405551, Y=0.061759, Z=9.795352 m/s^2 Time of Week: 55.065000, Week Number: 0
Acceleration: X=0.405052, Y=0.065940, Z=9.790176 m/s^2 Time of Week: 55.068000, Week Number: 0
Acceleration: X=0.396280, Y=0.071220, Z=9.793594 m/s^2 Time of Week: 55.071000, Week Number: 0
